id_unico,valor_real,prediccion_dummy_regressor,error_dummy_regressor,prediccion_regresion_lineal,error_regresion_lineal,prediccion_random_forest,error_random_forest,prediccion_histgradientboosting,error_histgradientboosting
ASOS_209792240,62.25,59.64462439024389,2.605375609756109,61.1989858826384,1.0510141173616034,64.70024452101894,2.450244521018945,62.11874236295024,0.13125763704975668
ASOS_209792240,62.25,59.64462439024389,2.605375609756109,60.98227043818195,1.2677295618180509,64.74952393257101,2.499523932571009,62.102534669098254,0.14746533090174552
ASOS_209792240,62.25,59.64462439024389,2.605375609756109,64.3141891351001,2.0641891351000936,64.98745034689856,2.737450346898555,62.255109902787815,0.0051099027878152015
ASOS_209792240,62.25,59.64462439024389,2.605375609756109,59.69475824177701,2.5552417582229907,64.83293037027963,2.5829303702796267,62.0443349109608,0.20566508903920067
ASOS_209792242,46.83,59.64462439024389,12.814624390243893,42.898899544979606,3.931100455020392,48.85097540120466,2.020975401204659,47.05661906941141,0.22661906941141297
ASOS_209792242,38.5,59.64462439024389,21.14462439024389,39.783696291294575,1.283696291294575,41.30420178509098,2.8042017850909815,38.29700129123599,0.2029987087640066
ASOS_209792242,38.5,59.64462439024389,21.14462439024389,39.566980846838135,1.0669808468381348,41.395088059759,2.895088059758997,38.51265126726796,0.012651267267962396
ASOS_209792242,46.83,59.64462439024389,12.814624390243893,42.89889954375627,3.931100456243726,48.64614961354567,1.8161496135456687,47.0578169841726,0.22781698417259832
ASOS_209792242,26.0,59.64462439024389,33.64462439024389,38.27946865043319,12.279468650433188,32.72890942075274,6.728909420752743,26.13215784324454,0.1321578432445385
ASOS_211220651,49.83,59.64462439024389,9.814624390243893,43.81271443228815,6.017285567711845,49.87540071090354,0.04540071090354303,50.515320713158495,0.6853207131584966
ASOS_211220651,41.5,59.64462439024389,18.14462439024389,40.697511178603115,0.802488821396885,42.52942962804698,1.0294296280469766,41.62201149901404,0.12201149901404307
ASOS_211220651,41.5,59.64462439024389,18.14462439024389,40.480795734146675,1.0192042658533254,42.622637203204164,1.1226372032041638,41.65464016969508,0.1546401696950781
ASOS_211220651,49.83,59.64462439024389,9.814624390243893,43.81271443106482,6.017285568935179,49.76157310877911,0.06842689122088785,50.515320713158495,0.6853207131584966
ASOS_211220651,29.0,59.64462439024389,30.64462439024389,39.193283537741735,10.193283537741735,33.72127783643908,4.721277836439079,29.317153011146605,0.31715301114660477
ASOS_202494672,60.83,59.64462439024389,1.1853756097561075,52.90321758137865,7.92678241862135,52.711021067679056,8.118978932320942,52.85644843120201,7.973551568797987
ASOS_202494672,52.5,59.64462439024389,7.144624390243891,49.78801432769361,2.7119856723063904,46.626813346883075,5.873186653116925,46.873213747541726,5.626786252458274
ASOS_202494672,52.5,59.64462439024389,7.144624390243891,49.57129888323717,2.9287011167628307,46.579361616545775,5.920638383454225,46.855727206229076,5.644272793770924
ASOS_202494672,60.83,59.64462439024389,1.1853756097561075,52.90321758015531,7.926782419844692,52.65842285587601,8.171577144123987,52.96001965572727,7.869980344272726
ASOS_202494672,40.0,59.64462439024389,19.64462439024389,48.28378668683222,8.283786686832222,37.40464138462296,2.5953586153770374,37.06697740634171,2.9330225936582934
